Timestamp,Machine_ID,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
2024-01-01 00:00:00,3,0.39368020115908053,0.4996837293700702,0.04618277914961573,0.2119418420887548,0.08841542974139804,0.8181818181818182,0.20805369127516776,0.7859143657462986,0.4670580849694326,0.001754794859018527,0.8304152076038018,0.07536881638299331,0.0,1.0,0.0
2024-01-01 00:00:01,4,0.4966213070765182,0.746790725720047,0.030374180542135264,0.5249511468900524,0.014367005457770865,0.020202020202020204,0.20134228187919462,0.4717887154861945,0.33245362281591784,0.9601067101409997,0.9419709854927463,0.8368251720752582,0.0,1.0,0.0
2024-01-01 00:00:02,1,0.8547062623088237,0.5626880345430165,0.3020940433323432,0.6391700960683298,0.7344530821861127,0.27272727272727276,0.6711409395973154,0.9027611044417767,0.7378329695492689,0.5353272804496523,0.7771385692846422,0.9503211284568653,0.0,1.0,0.0
2024-01-01 00:00:03,3,0.34003578014120905,0.08326472551343667,0.4830567301727475,0.5403976686924062,0.2617136272080066,0.494949494949495,0.8791946308724832,0.6406562625050021,0.12238546568601882,0.7004546166735155,0.40120060030015,0.5610737794143548,0.0,1.0,0.0
2024-01-01 00:00:04,3,0.8698122954233705,0.18555499127434638,0.25135858198497424,0.22236497498486454,0.877730149965679,0.7575757575757577,0.8187919463087248,0.638655462184874,0.7503070928071902,0.9127070159996167,0.04527263631815903,0.5516726448461986,0.0,1.0,0.0
2024-01-01 00:00:05,4,0.08810342574744068,0.2193071000575304,0.025754915930092645,0.4571251409122168,0.5358790797220273,0.9696969696969697,0.7248322147651007,0.19367747098839536,0.1610603023378765,0.43313842127369107,0.36068034017008505,0.6689858148870034,0.0,1.0,0.0
2024-01-01 00:00:06,1,0.7769380444654446,0.5089911139419647,0.11060686589803453,0.34310516430025684,0.4785454091206227,0.15151515151515152,0.08053691275167785,0.05402160864345737,0.3059152616074412,0.4406390753710845,0.669584792396198,0.35276897454124434,0.0,0.0,1.0
2024-01-01 00:00:07,1,0.8477047680116787,0.5654249832949252,0.12239402369802711,0.5055197106331095,0.7728634639244537,0.48484848484848486,0.5033557046979866,0.36094437775110044,0.3332726106921322,0.16689542156564396,0.674337168584292,0.16572052913209934,0.0,0.0,1.0
2024-01-01 00:00:08,3,0.18180985707923702,0.5039797951586964,0.16892626387557938,0.0982394587413849,0.7411385143601784,0.4141414141414142,0.5771812080536913,0.4869947979191678,0.9905344629680122,0.9059363591445537,0.11480740370185089,0.06632137408435579,0.0,1.0,0.0
2024-01-01 00:00:09,2,0.43040030819271013,0.2031369606601543,0.021798983802189677,0.41011144065858374,0.7043165121950802,0.020202020202020204,0.38255033557046975,0.6230492196878752,0.5898336422899626,0.6477135208489717,0.44147073536768383,0.8810961975761309,0.0,1.0,0.0
2024-01-01 00:00:10,3,0.4966213070765182,0.06751504396787888,0.45244483443125794,0.4972566946339253,0.6899399476157188,0.32323232323232326,0.8724832214765101,0.3241296518607444,0.7776176953926464,0.18018659099710355,0.4579789894947473,0.547286213464063,0.0,1.0,0.0
2024-01-01 00:00:11,3,0.7067263460210738,0.17140521433959766,0.2577799176447865,0.48926088587777106,0.5154229931670852,0.8787878787878789,0.7583892617449666,0.5734293717486996,0.555380129072514,0.5598091271636885,0.812656328164082,0.6940452626268412,0.0,1.0,0.0
2024-01-01 00:00:12,3,0.5354275573251495,0.9844545690794799,0.33546355681565354,0.619376545890513,0.9265307899379845,0.0,0.9664429530201342,0.8171268507402962,0.9832782531406918,0.32812016063004035,0.3849424712356178,0.33198741236343654,0.0,0.0,1.0
2024-01-01 00:00:13,3,0.6354279043376125,0.4685565975486137,0.033583743080783234,1.0000000000000002,0.8906942004201098,0.5050505050505051,0.38255033557046975,0.27210884353741494,0.17727910613941056,0.14709061553335212,0.8091545772886442,0.8069954864670281,0.0,1.0,0.0
