Timestamp,Machine_ID,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15
2024-01-01 00:00:00,3,-0.3657162214923169,-0.03401400770806222,-1.1172858449318417,-0.6124458362267214,-1.4311738139639616,1.088413906291904,-0.996593208434008,0.9903744665106734,-0.11850889921264952,-1.73877346066138,1.1576546690518184,-1.444654029353436,0.0,1.0,0.0
2024-01-01 00:00:01,4,-0.017692256854037434,0.8446948358286318,-1.1913508940827566,0.7368517370272777,-1.6879256146321846,-1.6455639953265306,-1.0196746240953394,-0.09828074113832651,-0.5886646285914682,1.5880499257009915,1.545502218066752,1.1735336240153522,0.0,1.0,0.0
2024-01-01 00:00:02,1,1.2762155299169964,0.19002837455594604,0.08168699450742364,1.2292184129754766,0.8088648116969462,-0.7803811150675323,0.5960244721978645,1.39532646731769,0.8272722533609341,0.1134703707292236,0.9724270279303366,1.5637775421128692,0.0,1.0,0.0
2024-01-01 00:00:03,3,-0.5567693648559489,-1.5147938589888676,0.9295173827730852,0.8034374712640339,-0.8302883166347875,-0.019020180439613753,1.3115483576991405,0.4869581093430467,-1.3224051454699655,0.6866935000591547,-0.3346018199832178,0.22539144059676383,0.0,1.0,0.0
2024-01-01 00:00:04,3,1.3300152551359112,-1.1510511788563769,-0.15601430537940542,-0.5675145587640507,1.305656546332149,0.8807700150297445,1.1038156167471571,0.4800239997401868,0.8708427295907678,1.423506600371926,-1.5720616008088917,0.19306662740162334,0.0,1.0,0.0
2024-01-01 00:00:05,4,-1.454019578552816,-1.0310291765906396,-1.2129926644272908,0.4444723608694308,0.12033925302650786,1.607523634447303,0.7806757974885163,-1.0621219759358487,-1.1873190142693286,-0.24126809341027713,-0.4754791808361758,0.5964356334940989,0.0,1.0,0.0
2024-01-01 00:00:06,1,0.9992461416591681,0.017914231168062972,-0.815451807013605,-0.04703659872095405,-0.07845664720015286,-1.1956688975918515,-1.4351401059993063,-1.5461228262154678,-0.6813596430870487,-0.2152303184903191,0.5984932923329791,-0.4908427390501443,0.0,0.0,1.0
2024-01-01 00:00:07,1,1.2512798988051155,0.19976092405123763,-0.7602276569492888,0.6530881255813599,0.9420470471203328,-0.05362749564997368,0.018989080664577357,-0.4824304131367634,-0.5858040113716998,-1.1655041947419928,0.6150159457663507,-1.1339891606291221,0.0,0.0,1.0
2024-01-01 00:00:08,3,-1.120286677355808,-0.018737260968222324,-0.5422189174382624,-1.1025857380459152,0.8320455446503162,-0.29587870212249323,0.2728846529392237,-0.045581508156591476,1.7099254214104893,1.400002938296152,-1.330309092678507,-1.4757627088513214,0.0,1.0,0.0
2024-01-01 00:00:09,2,-0.23493856110734018,-1.0885299543896283,-1.231526648037462,0.2418091470643725,0.7043707770700353,-1.6455639953265306,-0.3964764012393894,0.4259379448378798,0.3103300172572352,0.5036080298748077,-0.19459407246885835,1.3257548925120648,0.0,1.0,0.0
2024-01-01 00:00:10,3,-0.017692256854037434,-1.5707994948526431,0.7860972340937927,0.6174685217407139,0.6545221965109727,-0.6073445390157326,1.288466942037809,-0.610018029829385,0.9662350819163262,-1.1193652215823535,-0.13719959212135696,0.17798434408859423,0.0,1.0,0.0
2024-01-01 00:00:11,3,0.7491890912861655,-1.201367577462209,-0.12592963101532423,0.5830007753018954,0.04941084221402117,1.2960577975540637,0.8960828757951738,0.25397202668695495,0.18998841507514577,0.198456667402539,1.0959121220113244,0.6825999109109387,0.0,1.0,0.0
2024-01-01 00:00:12,3,0.13911312413506305,1.6898239662603662,0.23802689013321313,1.1438938273758135,1.4748654431840105,-1.7147786257472504,1.6116067612964498,1.0985465763152873,1.6845804323268527,-0.605828543421583,-0.3911266869921207,-0.5622979565487038,0.0,0.0,1.0
2024-01-01 00:00:13,3,0.49526163448658916,-0.1447016305170434,-1.1763137353136413,2.7846575205813853,1.3506074461025412,0.01558713477074618,-0.3964764012393894,-0.7903048795037417,-1.1306688601142196,-1.234254609719995,1.0837375352709453,1.070967385018847,0.0,1.0,0.0
2024-01-01 00:00:14,4,-1.0680293717014,0.017914231168062972,-1.2069014358681929,-0.5685222436035782,-0.5955295673421239,0.9499846454504643,-0.6734533891753672,0.3552100268887091,0.3629197033887424,-1.1138088257488439,0.09933523597743664,-0.5008503456425765,0.0,1.0,0.0
2024-01-01 00:00:15,1,-1.0136717692579942,1.2074703126717659,0.040167001700829194,-0.20605069836514062,1.052579083259939,-1.437920104064371,0.36521031558454964,0.6450558082882517,1.0355103743608736,0.19659947725870408,-0.6250526750751187,-1.6018070894249963,0.0,1.0,0.0
2024-01-01 00:00:16,4,-1.6201575080746342,0.008127173483900752,0.7448758915313778,-0.6683486326310487,1.3522271711120297,1.676738264868023,0.7345129661658534,0.8239558360420365,0.44566071367398347,0.21440573554620607,-0.19546368580745688,-0.54561220650629,0.0,1.0,0.0
2024-01-01 00:00:17,4,-0.6206667966302231,0.7022278276524808,-0.0956682794986655,-0.6682766083034548,0.40608341729155595,-1.1956688975918515,0.9653271227791682,1.1318303024090148,1.3833358781003904,0.9976052517488242,-0.8154979962281916,1.2199257900799916,0.0,1.0,0.0
2024-01-01 00:00:18,4,0.2260235207904609,-1.1255453125451957,0.7226758082753102,-1.0387493069492602,0.18874962107272686,0.7769480693986647,1.380792604683135,-1.1661336199787466,0.34836387638491195,-0.8842374096300696,-0.3467764067235969,1.307829575157923,0.0,1.0,0.0
2024-01-01 00:00:19,3,1.2882830818262567,0.6371772676446262,0.5661272903658332,0.7263551296704214,0.5920563381270904,0.8807700150297445,-0.16566224462607454,-1.5059049905188804,1.1370288818962644,1.4347437841715223,1.5611552581615251,1.5101329428784678,0.0,1.0,0.0
2024-01-01 00:00:20,2,0.6078466633066815,0.017914231168062972,-1.1559780717031538,0.9899960855695049,-1.1723430610046577,-0.6765591694364524,-1.4813029373219693,-0.47410948161333155,-1.1362038849511937,0.05546999663525578,-0.9789853038847107,0.013442396297364288,0.0,1.0,0.0
2024-01-01 00:00:21,1,-0.21694941239328275,1.1481122841364553,-0.8605723250745075,-1.2987415660228199,-1.4348983797092125,-0.05362749564997368,0.5036988095525385,1.5811606046743345,-0.8348021592187248,-1.0363649875716863,-0.591137754869777,1.5853546836438164,0.0,1.0,0.0
2024-01-01 00:00:22,2,1.6273665638898647,-1.5132946485528145,0.20705792653714244,-1.0975924088726552,1.106173211634007,-1.5417420496954508,-0.3733949855780579,-1.1217553185204436,-0.1989081113494682,-0.31027692620952596,0.7028468929647997,0.012410925689112126,0.0,1.0,0.0
2024-01-01 00:00:23,4,0.7942210768368599,0.9385556180299752,-0.29474067231098505,-0.8937199218827337,0.25028902998915187,-0.7111664846468124,0.15747757463256626,1.3481745220182428,1.2250006830852547,1.4608760301573074,-0.7572339025420917,-1.1748690669871138,0.0,1.0,0.0
2024-01-01 00:00:24,4,1.5455930182110782,-1.4556351554093554,-0.6526878668164371,-0.11615249629501176,-1.3129855546332105,-0.1920567564914134,1.3577111890218034,-0.4602412624076118,-0.2600822885338621,-0.08500725308178765,0.7089341863349893,0.022240496454476153,0.0,1.0,0.0
2024-01-01 00:00:25,2,0.11146997975599364,1.3228292137912452,-0.3529944023583957,0.6659884745376836,-0.294150767911248,1.7113455800783828,0.52678022521387,1.6421807691795014,0.44182726222639795,1.291968269135879,0.20629767662505288,1.282815104812569,1.0,0.0,0.0
2024-01-01 00:00:26,2,-0.8456767581212395,-0.7291729632488463,-0.2907623837457545,-1.3288754179548041,-0.703616271355501,1.3306651127644236,-1.3658958590153119,0.5035999723899104,-0.36750994596533887,-1.1903271910209483,-0.6067907949645501,0.9976573084382353,0.0,1.0,0.0
2024-01-01 00:00:27,2,-1.5797983018935144,0.516246980176442,0.7993550833100413,0.23814600188413598,1.2980268251484628,-0.7457737998571723,0.2728846529392237,-1.3311654285268117,1.0646430821604127,1.4282332538821845,0.6932811462402162,-0.21154008425295664,0.0,1.0,0.0
2024-01-01 00:00:28,4,0.8185863419865068,-0.07728844822884745,-1.0913128156226197,-1.1130128366919838,0.02106047816074218,0.05019444998110611,1.3577111890218034,1.2136527957227612,-1.0506382902765374,-0.2500731628431398,-1.7059820549530618,-0.9732612545821179,0.0,0.0,1.0
2024-01-01 00:00:29,4,-1.335861365339902,-0.5083239287536191,-0.6783835892468892,1.165690928997952,0.2648054607850545,-0.7457737998571723,1.5654439299737868,0.7227178358402823,0.3241219013656153,1.5052093835465874,0.589797158946994,0.2941874528330733,1.0,0.0,0.0
2024-01-01 00:00:30,1,-0.6893932004180624,0.48441154011982324,-0.07439121805314985,0.9642311023084322,-0.9218800335083035,1.2268431671333437,0.8960828757951738,0.5965170410682327,0.2686423079997843,1.2619793207264982,-0.3198183932270432,1.4981203953608475,0.0,0.0,1.0
2024-01-01 00:00:31,1,0.1288647266697216,1.5587401174420914,0.3021103375238707,1.10506137694041,1.0330531224047113,0.603911493346865,-1.5274657686446322,0.032080519395439086,-0.34154998348670507,0.5462931781703093,0.21151535665664392,-1.0937940257778396,0.0,1.0,0.0
2024-01-01 00:00:32,4,0.2426665816935773,-1.664280435731002,0.14363684678947833,-1.2326730396810675,1.48743805710063,0.7769480693986647,-0.6734533891753672,0.47586353397847087,0.7131902270151437,0.5910169535177512,-1.5955411609510515,1.1398516717440068,0.0,1.0,0.0
2024-01-01 00:00:33,2,0.37150488568779766,1.4567770041701724,0.8721864858094105,-0.1742234094908654,1.0102738451535909,1.1922358519229839,1.4038740203444664,0.6395085206059639,-1.6509172313811702,-1.0108945323977998,1.031560734955035,-1.1975334619622962,0.0,1.0,0.0
